"id";"date";"text"
1584291212890374145;2022-10-23 21:10:34+00:00;"@redbullracing @F1 how is it that every other team gets a 5 second penalty for safety car infringement apart from RedBull??? Cheating makes F1 boring!"
1584291223975604225;2022-10-23 21:10:37+00:00;"@lfcbennn @lfcthijs I think this season he's been better then Lewis"
1584291237950939136;2022-10-23 21:10:40+00:00;"@asandaLFC @DeanBarnesOx @F1_Jordan It is immensely fast. Hard to believe how much Merc really didn't get it right this season"
1584291240300130307;2022-10-23 21:10:41+00:00;"finally, a no redbull day after like 2 weeks, took conscious effort"
1584291247749238784;2022-10-23 21:10:42+00:00;"I love how the whole world can see redbull are cheats,The other teams can see redbull are cheats and call it out, Yet the @fia can see it and choose to let it happen, Yet more blatant rebull collusion within the fia"
1584291250186096641;2022-10-23 21:10:43+00:00;"Ignore the dead trim, but Mercedes and RedBull fans actually get along well IRL  "
1584291250399690752;2022-10-23 21:10:43+00:00;"@arpialivf1 @F1 Yeah you ok? "
1584291252731670528;2022-10-23 21:10:44+00:00;"Congratulations to @redbullracing on winning the Constructors Championship at the AustinGP today! We all knew it was coming but now it's confirmed. Let's hope it's a closer battle next season f1 redbull austintexas "
1584291274135597056;2022-10-23 21:10:49+00:00;"Mercedes need to bounce back next season that redbull car is on another level unstoppable what a car"
1584291289071517696;2022-10-23 21:10:52+00:00;"@C_Lordy91 @the_othergraham @BradleyPhilpot One of the cofounders of Redbull died. How heartless are you?!?! The team shouldn't be celebrating like that. How inconsiderate to the family"
1584291292670226432;2022-10-23 21:10:53+00:00;"@AbzSemtex @F1 @redbullracing Another chance to block a fuking idiot"
1584291294066618369;2022-10-23 21:10:53+00:00;"grande redbull"
1584291296969392128;2022-10-23 21:10:54+00:00;"happy for max and redbull!!! truly deserved even with all the controversies :))) this year was not ferraris year but hopefully we can come back stronger next year and bring the fight to red bull!"
1584291307622539264;2022-10-23 21:10:57+00:00;"When your car is like @Cristiano and the driver like Messi RedBull Verstappen AustinGP "
1584291338992115713;2022-10-23 21:11:04+00:00;"I mean hate redbull*"
1584291344503054336;2022-10-23 21:11:05+00:00;"@AbzSemtex @F1 @redbullracing A Manchester city fan saying this "
1584291350928728064;2022-10-23 21:11:07+00:00;"@FionaB_88 -bielsa lesson- serious managersinproves playersthis squad has potentialplayers are a product of a system-andthe redbull system has either had its dayor doesn't travel well to premits the system, failing playerspoor system ,play poorly-lose -lack confidencerepeat ."
1584291354032877568;2022-10-23 21:11:08+00:00;"George with a 5 sec penalty won't be questioned cause it wasn't redbull."
1584291360995446785;2022-10-23 21:11:09+00:00;"@Midnightsrt10 @ScuderiaFerrari It's ok, we've become masochists "
1584291373205061634;2022-10-23 21:11:12+00:00;"@itsirwinsmiles Pierre didn't follow a safety car rule and they have him a 5sec penalty, perez did the exact same thing three times in singapore (while being the leader of the gp) and they gave him a stupid useless reprimand they have no coherence and they always treat redbull differently"
1584291369790877696;2022-10-23 21:11:11+00:00;"AustinGP: Top 3!Max Verstappen, equals the record of Schumacher and Vettel for most wins in a season (13).Lewis Hamilton, his 189th podium in F1.Charles Leclerc, the first time he has got 5 podiums in a row.F1 Formula1 USGP MercedesAMGF1 Ferrari RedBull "
1584291380674715648;2022-10-23 21:11:14+00:00;"@JuliasMotaung It looked like it was Lewis' race  after that horrendous pitstop from redbull. They gave us an exciting race and I'm here for it"
1584291386786189312;2022-10-23 21:11:15+00:00;"@mwabilimwagodi You're wrong"
1584291394038173697;2022-10-23 21:11:17+00:00;"@wunnstunna_ Man inherited a well-oiled team. Horner built one. Big difference. They are not the same. We're not in Forbes, we're in F1."
1584291390690713600;2022-10-23 21:11:16+00:00;"@AbzSemtex @F1 @redbullracing Stop it. It's pathetic"
1584291404175462401;2022-10-23 21:11:20+00:00;"@life_is_nothin @Daehbonk @F1_Jordan You don't know any of the details as of yet. No one knows, except FIA and Redbull. And besides that, what does Max have to do with the financials of the team? Or is he having a double function as driver and CFO? He's an amazing driver, enjoy his craft."
1584291423259877376;2022-10-23 21:11:24+00:00;"@F1 @redbullracing Great for this black day (Redbull) . Forever"
1584291421086834688;2022-10-23 21:11:24+00:00;"Adrian Newey Masterclass with Design Redbull Masterclass with Execution!! What a victory for Redbull !! Paisa vasoool "
1584291431296163840;2022-10-23 21:11:26+00:00;"Fuck redbull"
1584291439353421824;2022-10-23 21:11:28+00:00;"@DavidDoherty8 Aye. RB can have it this year. Mercedes will be back next year, the W14 will blow the rest of the pack!"
1584291448882876416;2022-10-23 21:11:30+00:00;"Shocker, redbull won. "
1584291465681068032;2022-10-23 21:11:34+00:00;"@SilverArrowsNet I know it isn't the done thing to make jokes at the expense of the recently departed but...Is it on hold until he is resurrected?"
1584291466469265410;2022-10-23 21:11:34+00:00;"@Retroman_67 @PiotrLew17 @F1 Skipped leg day just asking"
1584291478179700736;2022-10-23 21:11:37+00:00;"After a long investigation on the budget, FIA and Red Bull have reached a common agreement that Max Verstappen should serve pit stops of at least 15 seconds for the 2023 season "
1584291480054927361;2022-10-23 21:11:38+00:00;"@PhilHutchins91 @David_Keat76 @binjaben @MattyWTF1 Lewis won the majority of his championships with 50 or more points 3 or 4 of them with a Gap of 100 points.Seb who apparently had a 'rocket ship' at Redbull was pushed to within 3 and 5 points by Alonso for the championship.Mercedes' car had the biggest gulf  in F1 history"
1584291495087333376;2022-10-23 21:11:41+00:00;"@manangouhari Your pp is so good that I don't even read your tweets. "
1584291505212391425;2022-10-23 21:11:44+00:00;"@daltoosh This year was ass, Leclerc/Sainz/Ferrari literally 0 competition with RedBull, give me back RedBull vs Mercedes and i think 2023 will give us that. Max vs Lewis round 2."
1584291513127043072;2022-10-23 21:11:46+00:00;"@ScottElliott10 What do u mean? Don't compare haas and redbull. The rules don't apply to the latter"
1584291532387282944;2022-10-23 21:11:50+00:00;"@F1 @redbullracing So Redbull finally win the constructors championship after mercedes owned them for nearly a decade just to cheat and break the cost cap "
1584291533062213632;2022-10-23 21:11:50+00:00;"@F1 @redbullracing So Redbull finally win the constructors championship after mercedes owned them for nearly a decade just to cheat and break the cost cap "
1584291555220692992;2022-10-23 21:11:56+00:00;"redbull being on top for two years through cheating and they act like they are the best ones in f1"
1584291563752288257;2022-10-23 21:11:58+00:00;"congrats to max and redbull!!!"
1584291573998977024;2022-10-23 21:12:00+00:00;"@AbzSemtex @F1 @redbullracing Find a job"
1584291591887650816;2022-10-23 21:12:04+00:00;"i really really enjoyed that race, it got frustrating at times but the vibe all weekend was great. and redbull winning constructors in honour of Dietrich Mateschitz  USGP"
1584291605267501056;2022-10-23 21:12:08+00:00;"@ReddingtonRed20 @AbbieEaton44 Yes with your mom @ReddingtonRed20"
1584291607724969985;2022-10-23 21:12:08+00:00;"Max Verstappen and Redbull Racing are double World Champions!!!redbullracing maxverstappen f1 @ Circuit of The Americas "
1584291642080899072;2022-10-23 21:12:16+00:00;"f1 is not even real which means rbr isn't real"
1584291643083001857;2022-10-23 21:12:17+00:00;"@JasonSpindler1 @SkySportsF1 Where has this 1.8m come from"
1584291652314988545;2022-10-23 21:12:19+00:00;"That redbull is fast USGP"
1584291658761662464;2022-10-23 21:12:20+00:00;"What a drive! MaxVerstappen AustinGP Redbull "
1584291665992646656;2022-10-23 21:12:22+00:00;"I use redbull in my AIDS medicine odd chose huh"
1584291669272276993;2022-10-23 21:12:23+00:00;"Redbull winning F1 this season is always going to be tainted by these cheating claims (cost cap and the FIA gaffe at Abu Dhabi). They just wont let a black man be the GOAT"
1584291677417578497;2022-10-23 21:12:25+00:00;"Congratulations to RedBull.   They  did a good job. "
1584291687991418881;2022-10-23 21:12:27+00:00;"Lewis Hamilton drove a win today The Redbull is incredibly fast man"
1584291685479374848;2022-10-23 21:12:27+00:00;"@WhitePaleAle @wtf1official when was the last time he was penalized or even redbull in general? FIAbull"
1584291701400965121;2022-10-23 21:12:30+00:00;"@deheisenbergh @Daehbonk @F1_Jordan He's part of the team."
1584291703745548288;2022-10-23 21:12:31+00:00;"I'm sorry I forgot our Queen, Chief Strategist, Hannah Schmitz.  "
1584291712314224640;2022-10-23 21:12:33+00:00;"@AlphaZero08 @redbullracing Fuck max and fuck redbull, Hamilton is ur daddy"
1584291714801360896;2022-10-23 21:12:34+00:00;"F1 RED BULL RACING2022 CONSTRUCTORS' CHAMPIONS!!!! F1 Formula1 USGP RedBullMaxVerstappen @redbullracing "
1584291722544443392;2022-10-23 21:12:36+00:00;"@WangaVision Where is the proof that Redbull had an illegal floor show me"
1584291730358095873;2022-10-23 21:12:37+00:00;"team redbull crammed in the shaq mobile all wearing cowboy hats saur cute"
1584291728437088256;2022-10-23 21:12:37+00:00;"Wooh what a race, FORCA REDBULL"
1584291744128315392;2022-10-23 21:12:41+00:00;"@redbullracing Redbull give you wings to cheat car"
1584291758770294784;2022-10-23 21:12:44+00:00;"@komygaby I don't think he cares  he's finally being freed of that redbull group"
1584291768941817856;2022-10-23 21:12:47+00:00;"@SOLOFROMGB @Mr_Lawrence4 @F1 @redbullracing Of course, FIA and Sky and paid handsomely to make sure redbull look good"
1584291821576159232;2022-10-23 21:12:59+00:00;"@CroftyF1 askcrofty You're a lover of obscure stats. When was the last time we had an f1 season without the British national anthem played on the podium? Between Lewis and the other winning gb drivers + teams like mclaren and Williams and 1 time redbull, I can't think of a time"
1584291841368674305;2022-10-23 21:13:04+00:00;"@AbzSemtex @F1 @redbullracing Lol, tell me you know nothing about F1 without saying it...."
1584291841913954306;2022-10-23 21:13:04+00:00;"@ReddingtonRed20 @AbbieEaton44 You mean Hamilton squealing like a pig about track limits while doing exactly the same thing????"
1584291855742615553;2022-10-23 21:13:07+00:00;"What a team this season redbull have unstoppable "
1584291884696231937;2022-10-23 21:13:14+00:00;"Redbull gives U F1xed Wins Mfs One big ShitShow Mfs FIA Cheats AustinGP USGP "
1584291895760793600;2022-10-23 21:13:17+00:00;"@Formula1game @Max33Verstappen @LewisHamilton @Charles_Leclerc It was a great race, but now please, update cars models and liveries, fix aston martin steering wheel and please fix redbull colour. Thanks!"
1584291900106084352;2022-10-23 21:13:18+00:00;"@KIopptinho Not even the best driver to race for redbull "
1584291907189895168;2022-10-23 21:13:20+00:00;"Three amazing cars, better drivers. Engineering at its finest. amg redbull ferrari  Formula1"
1584291921035689985;2022-10-23 21:13:23+00:00;"@AbzSemtex @F1 @redbullracing Cope"
1584291925385179136;2022-10-23 21:13:24+00:00;"@neilmuirhead1 That was a superb race though Neil, best of the season."
1584291959489073152;2022-10-23 21:13:32+00:00;"@Therazormann We are eating good!"
1584291968812654592;2022-10-23 21:13:34+00:00;"@BwRLehrer @ScottElliott10 @fia @F1 @MercedesAMGF1 @ScuderiaFerrari @LewisHamilton @MBrundleF1 @CroftyF1 @tedkravitz @SkySportsF1 Why are you arguing with someone who agrees with you???"
1584291996977401858;2022-10-23 21:13:41+00:00;"@MattyWTF1 redbull are cheats tho"
1584292000043786240;2022-10-23 21:13:42+00:00;"helmutmarko redbull more on LewisHamilton than MaxVerstappen AustinGP USGP "
1584291999296806912;2022-10-23 21:13:42+00:00;"@redbullracing Which of the 6 redbull companies won the constructors' championship?USAGP USGP F1Austin redbull BudgetCap"
1584292019232419840;2022-10-23 21:13:46+00:00;"@EdgarAPimentel @Area224 Lost what? Redbull and verstrapon have lost all credibility due to cheating"
1584292025427726336;2022-10-23 21:13:48+00:00;"@emw_ben I hope they stay too but we'll see what happens with new owners"
1584292037917974529;2022-10-23 21:13:51+00:00;"I swear if Save On Foods doesn't have redbull or the other candy I want...rawr"
1584292046369476608;2022-10-23 21:13:53+00:00;"@F1 Even as a RedBull fan, it getting pretty boring!Congratulations Max "
1584292051314581504;2022-10-23 21:13:54+00:00;"@ManandoTV Nah I knew he'd catch but I was counting on his mediums to start failing him when trying to pass, forgetting Redbull tyre deg is the most clutch too "
1584292055571869696;2022-10-23 21:13:55+00:00;"@F1_Jordan @indrajitspalace Conor loves a cheat. He's welcome to Redbull "
1584292072932413440;2022-10-23 21:13:59+00:00;"@redbull Congrats on winning constructors title and condolences to you all and all family and friends of dietrich mateschitz. "
1584292081304244224;2022-10-23 21:14:01+00:00;"REDBULL"
1584292095321575424;2022-10-23 21:14:04+00:00;"@Benholt2310 @MercedesAMGF1 @GeorgeRussell63 @LewisHamilton P2 still good enough fella, fuck RedBull "
1584292100556091393;2022-10-23 21:14:06+00:00;"'Redbull crashes people's hopes for constructors.' ~ @kebxrung "
1584292114724057088;2022-10-23 21:14:09+00:00;"@BigBadP @SkySportsF1 @HillF1 Redbull fans  'Lewis can only win in a fad car'Did they even understand F1"
1584292118054326273;2022-10-23 21:14:10+00:00;"what an absolutely great season it has been for redbull, i am so damn proud of them "
1584292115781066752;2022-10-23 21:14:09+00:00;"If @louishamilton44 focused on his own race as much as he obsesses over @Max33Verstappen, he might do better ... just sayin' gomax Formula1 AustinGP MaxVerstappen RedBull"
1584292130222010368;2022-10-23 21:14:13+00:00;"MaxVerstappen with yet another win. Redbull championship is all coming together"
1584292143094730752;2022-10-23 21:14:16+00:00;"@F1 @redbullracing  Go redbull!! go Max!!"
1584292155455307776;2022-10-23 21:14:19+00:00;"can someone plz explain that massive car the redbull was sitting in under the podium. like what was that im so confused"
1584292201244205059;2022-10-23 21:14:30+00:00;"Redbull too happy for people who said they dont wanna have the costcap meating cuz their owner died"
1584292206696812545;2022-10-23 21:14:31+00:00;"@EpikNFT like redbull ?"
1584292228738187266;2022-10-23 21:14:36+00:00;"What can i say  about this  race.  First of all  this is why i love f1.  The race was fantastic and entertaining.  It had a greater  fight between  Hamilton and  Verstappen.   Congratulations to RedBull. "
1584292263060209666;2022-10-23 21:14:44+00:00;"Also that Pitstop from Redbull and Aston Martin like whatttt"
1584292282496614400;2022-10-23 21:14:49+00:00;"@TunaVLR I am a believer since day 1 will always remember the day when i said after redbull campus clutch that u are 1 egypt player and soon isa will be our future champalways cheering for you man keep up the grind and i will be there cheering for the best player in our region"
1584292284555612160;2022-10-23 21:14:50+00:00;"@IAm_Tbang Nah it was solid driving all around. Max is undeniable now. Redbull are just far better. My boys must just focus on stealing P2 from Ferrari in constructors"
1584292285482532864;2022-10-23 21:14:50+00:00;"@gafa_le_tae and it was fuckinf ages ago too"
1584292290499346432;2022-10-23 21:14:51+00:00;"Another day for me to follow all RedBull fans i come Across today ."
1584292297809997824;2022-10-23 21:14:53+00:00;"The w13 was closer to the redbull on race pace today than the redbull was to the Mercedes at the last 4 races last yearAs y'all say, hamilton bottled it "
1584292300196192256;2022-10-23 21:14:53+00:00;"@mingimapetla Yes even Lewis thought he got this one in the bag."
1584292308501303296;2022-10-23 21:14:55+00:00;"@sarahhph Never been into tribal activity . But it was the right moment. F1 has been lacking in competition over the last several years. RedBull and Ferrari have finally managed to bring it back."
1584292309713051650;2022-10-23 21:14:56+00:00;"@AmeeraMK Cheats, costcap, Masi and Derrick Warick saved your bacon! "
1584292309822160903;2022-10-23 21:14:56+00:00;"@LianskyB @fiagirly Lol! Maybe try watching races and not cartoons."
1584292330416504833;2022-10-23 21:15:00+00:00;"@ScottElliott10 I know mate. I'm just saying the rules don't apply to redbull. They get away with it anyway"
1584292330655600640;2022-10-23 21:15:01+00:00;"@LukeJamesConway @FundiraWilbert @Haymans66 @autosport Why would it only apply to Redbull?"
1584292338041778176;2022-10-23 21:15:02+00:00;"@BigBadP @SkySportsF1 @HillF1 Redbull fans  'Lewis can only win in a fast car'Did they even understand F1.Did you see the speed off that Redbull ??"
1584292356500512772;2022-10-23 21:15:07+00:00;"Congrats to Redbull "
1584292369905881088;2022-10-23 21:15:10+00:00;"@vanessa_vroom Man felt like argh why do i even still race when you have the rocketship car like redbull ahead of you... But he drove solid today honestly. Lewis, goodness so close yet so far"
1584292389224558592;2022-10-23 21:15:14+00:00;"@indrajitspalace @David_Keat76 @binjaben @MattyWTF1 My stance isn't changing, the initial comment is 100% valid "
1584292396082561024;2022-10-23 21:15:16+00:00;"@ARMV09 @redbullracing I agree! Oh wait, there's that whole cost cheating thing, oh and the fia ignored rules to win him the race that won Max's first championship.So I guess red bull is full of bull. Sorry I will never cheer for a cheater, the fact that you do says so much about you. None of it good!"
1584292415770226689;2022-10-23 21:15:21+00:00;"@Amaya93339775 @AbzSemtex @MercedesAMGF1 @PET_Motorsports @LewisHamilton @amgmotorsport Let's just take in the fact a redbull fan has took the time to comment on a Mercedes twitter post  Lewis is really in your head huh max cheatstappen"
1584292415284076546;2022-10-23 21:15:21+00:00;"@justRedX_ @MaxVerstappenf8 @F1 @redbullracing Redbull owns Merc. It's a team sport dum dums"
1584292431792521216;2022-10-23 21:15:25+00:00;"@lance_stroll Sorry for today buddy. We are still so proud of you and Vettel for your fantastic job this weekend. Keep up the hard work and try not to let Redbull's massive cheating get in your heads for the rest of this year. &lt3F1 @F1"
1584292443020615681;2022-10-23 21:15:27+00:00;"yes im a redbull fan but honestly good job lewis"
1584292439283892224;2022-10-23 21:15:26+00:00;"@AbzSemtex @F1 @redbullracing Mercedes and Hamilton.....cry baby's"
1584292472678928384;2022-10-23 21:15:34+00:00;"We are the champions! F1 RedBull"
1584292497102340097;2022-10-23 21:15:40+00:00;"@SheldonPapp Redbull"
1584292500558479360;2022-10-23 21:15:41+00:00;"@redbullracing Congratulations Redbull team ! "
1584292509341351936;2022-10-23 21:15:43+00:00;"Also @yukitsunoda07 made it to 10th formula1 USGP DietrichMateschitz @redbullracing @AlphaTauriF1 @redbull RedBull"
1584292508385038336;2022-10-23 21:15:43+00:00;"@LeCIercProp @stavfps Can't see another redbull dominate again"
1584292522645663744;2022-10-23 21:15:46+00:00;"@boxxforsofts stop with the dumb baits"
1584292536620707840;2022-10-23 21:15:50+00:00;"@F1 Even as a RedBull fan, it's getting pretty boring... anyway, congratulations Max "
1584292563313299456;2022-10-23 21:15:56+00:00;"@F1 @hessalsy @redbullracing All respect for Max and Checo, but Redbull's just "
1584292571555106816;2022-10-23 21:15:58+00:00;"@midlottoburner @Pla_The_King Nobody. I root for Alpine. For the title fight anyone but Redbull"
1584292571194744832;2022-10-23 21:15:58+00:00;"Now that RedBull have won the constructors championship, perhaps their fan club, The FIA, can conclude their "investigation" and hand out a totally non-punitive punishment?USGP"
1584292620561326080;2022-10-23 21:16:10+00:00;"@formularacers_ He was never going to be able to fend off the pace of the redbull.  If only they had another couple of million"
1584292623338340352;2022-10-23 21:16:10+00:00;"@dan_eversole Tim needs to crack a 24 of Redbull and funnel it!!"
1584292639821926402;2022-10-23 21:16:14+00:00;"I am literally crying...Sergio... :(((f1 Formula1 redbull USAGP @SChecoPerez @redbullracing @F1 "
1584292647967293441;2022-10-23 21:16:16+00:00;"@kierondois @ElPredestinato Redbull leeches everywhere. Fucking cheats"
1584292692770496514;2022-10-23 21:16:27+00:00;"Good racing weekend! Onto Mexico now. Bleh...such a Redbull track. They always do great there with altitude and what not."
1584292695496761344;2022-10-23 21:16:27+00:00;"World Champion, Constructor World Champions. redbull redbullracing f1 "
1584292698596352001;2022-10-23 21:16:28+00:00;"@ChariseLeann You and me both. "Grieving" they say... Horner forget the man dead already"
1584292698726363138;2022-10-23 21:16:28+00:00;""MAX VERSTAPPEN YOU ARE WORLD CHAMPION. WE ARE WORLD CHAMPIONS".. Will Done REDBULL RB18 F1 Formula1 "
1584292724056150016;2022-10-23 21:16:34+00:00;"The Redbull pit crew really wanted to win this on in style ) USGP"
1584292731244855297;2022-10-23 21:16:36+00:00;"@_Rsipad @Pla_The_King Honestly same tbh now with Gasly going to alpine"
1584292747204141056;2022-10-23 21:16:40+00:00;"@JacobLM30 @stavfps Fr Le clerc gonna stop the dominance"
1584292763499376640;2022-10-23 21:16:44+00:00;"...but Vettel came back to finish P8, Norris driving like a madman, Hamilton almost getting that elusive win, Redbull making it difficult for themselves, but then Max overtook both Leclerc and Hamilton to win.There were so many more thrilling moments in the raceF1 USGP"
1584292762836701185;2022-10-23 21:16:44+00:00;"@their_son  Dont forget that Redbull is the most illegal F1 car since the SF90"
1584292767358148608;2022-10-23 21:16:45+00:00;"COTA clearly shows we need more tracks like this and less like Monaco with this new regs and cars. Get better tracks and we'll get a banger each week."
1584292781933359104;2022-10-23 21:16:48+00:00;"@HammerWatch44 @wtf1official Max was last penalised in Saudi Arabia December last year."
1584292817223831552;2022-10-23 21:16:57+00:00;"@DunkS_91 @kxstnsy @sharmanas @F1 interesting question! Taking 2016 as an example as Mercedes were incredibly dominant that season i looked up what the teams spent that year ( turns out Ferrari spent more than Mercedes and Redbull did not spend far off what Mercedes did."
1584292825708969985;2022-10-23 21:16:59+00:00;"Fuck Redbull "
1584292840309329920;2022-10-23 21:17:02+00:00;"@MsPerrett We overspent on salads and tuna mahn hao."
1584292841966440449;2022-10-23 21:17:02+00:00;"@Chris_score0 @F1 Redbull fan here, and I can honestly say Hamilton drove a good race in that Mercedes."
1584292842700410880;2022-10-23 21:17:03+00:00;"the next season of Drive To Survive will see my dad and I basically crying every single episode cause of that damn redbull team"
1584292847502921729;2022-10-23 21:17:04+00:00;"Redbull have won 15 out of 19 races this season so far. Oh my"
1584292866125312001;2022-10-23 21:17:08+00:00;"@radzjeewa7 He should care. And he brings it over to alpine too."
1584292884655656960;2022-10-23 21:17:13+00:00;"Once a redbull family always a redbull family  "
1584292930076180480;2022-10-23 21:17:23+00:00;"@FarikoDobNL @justRedX_ @MaxVerstappenf8 @F1 @redbullracing Brother, merc owned redbull for 8 years. Redbull couldnt be non controversial to save their life ffs."
1584292938892574720;2022-10-23 21:17:26+00:00;"@ifehamilton @the_othergraham @BradleyPhilpot To dedicate to the win to him are you deaf?"
1584292945984778240;2022-10-23 21:17:27+00:00;"I won't even front the redbull and max were wild today BUT LEWIS KEPT IT PUSHING IN A CAR THAT ISNT at it's best. I hope that penalty hurts redbull next year and the W14 is a sweet one, If so Lewis will be there. AustinGP"
1584292948979556352;2022-10-23 21:17:28+00:00;"ANOTHER DRIVER OF YOURS* Christian"
1584292964020674560;2022-10-23 21:17:32+00:00;"I'd like to apologize to Sebastian Vettel and Max Verstappen for not believing in them and almost forgetting they are the goats "
1584292971096461313;2022-10-23 21:17:33+00:00;"@F1COACH @fia RB is arguing the case and what was spent on what. Any other team would've done the same thing in their situation - guilty or not. Since you know so much about the details - what penalty suits the crime? What does the rules state the penalty is for overspending any amount?"
1584292985499312128;2022-10-23 21:17:37+00:00;"@SodaSeekers @Walmart @redbull Honestly my favorite flavor I think."
1584292991027793920;2022-10-23 21:17:38+00:00;"It is really mad that Lewis Hamilton is the only non Redbull/Ferrari driver that has been genuinely close to a win this whole season."
1584293038716702720;2022-10-23 21:17:49+00:00;"Red Bull Racing, the 2022 world champions  F1 RedBull "
1584293056261472257;2022-10-23 21:17:54+00:00;"@ABC7 @redbull Sorry to hear this news two young in my eyes RSVP"
1584293078848143360;2022-10-23 21:17:59+00:00;"@boxxforsofts I'd agree with you in the case of zandvort but simply not today..."
1584293101467619329;2022-10-23 21:18:04+00:00;"redbull venceu "
1584293103418380289;2022-10-23 21:18:05+00:00;"@MercedesAMGF1 @PET_Motorsports @LewisHamilton @amgmotorsport MY MAN DROVE LIKE HE WAS POSSESSED....A bit more straight line speed and we'd absolutely top the RedBull...."
1584293117993586689;2022-10-23 21:18:08+00:00;"Mighty @SHAQ raises the 2022 @F1 winner trophy here at @COTA, just prior to presentation to the venerable @redbullracing team here at Circuit of the Americas, in Austin, TX... Formula1 Pirelli Austin RedBull ORACLE "
1584293123840438272;2022-10-23 21:18:10+00:00;"Charles did a great job but the car still eats tire too much but it's a good result considering where he started.  Realistically, there's no way we can win again this year since the redbull were untouchable but who knows? Maybe one lucky race incoming? "
1584293155943641088;2022-10-23 21:18:17+00:00;"@BradTho46956967 LOL!  I think it's safe to say he wanted to be anywhere but there."
1584293170866573312;2022-10-23 21:18:21+00:00;"Redbull do forget they wouldn't be half the team they are without Sebastian vettel and Christian Horner praising max actually gets under my skin"
1584293176524738560;2022-10-23 21:18:22+00:00;"Congrats, RedBull. Simply lovely, simply amazing. Unbeatable "
1584293193725902849;2022-10-23 21:18:26+00:00;"@radzjeewa7 Every point lasts 12 months."
1584293235391807489;2022-10-23 21:18:36+00:00;"@Steefster010 @MollyFS44 @F1 @redbullracing Don't use excuses... the others teams did the same and have passed... Redbull will be hold accountable for cheating."
1584293242681823234;2022-10-23 21:18:38+00:00;"man, they're celebrating a year worth of work... getting mad at the workers of redbull for celebrating their constructors and most probably a paycheck increase  "
1584293244690923520;2022-10-23 21:18:38+00:00;"i'm a rbr hater to my core but cmon, everyone would celebrate in their place. yell at horner and helmut instead."
1584293249950195712;2022-10-23 21:18:40+00:00;"2013 - Merc Dominance - 2022 Imagine dominating for 8 years in a row and week in week out Redbull fans want to argue why Redbull is better  .. please rest. @shawnonyango ur doing too much"
1584293261639753728;2022-10-23 21:18:42+00:00;"We can't get that win this season man. there is no way we can fight redbull this season with this car. No matter if they f***  up their strategy or pitstop they can easily get to the top.."
1584293267596017665;2022-10-23 21:18:44+00:00;"@Andre08600 Lol not redbull though"
1584293280866799617;2022-10-23 21:18:47+00:00;"With the new regulations and cars, COTA clearly demonstrates that we need more tracks like this and fewer like Monaco. Improve your tracks @F1 &amp @fia and we'll have a banger every week.USGP F1"
1584293308699770881;2022-10-23 21:18:54+00:00;"@AbzSemtex @F1 @redbullracing So mercedes was only owning red bull  all These year's.? What about the other 8 teams.?"
1584293321995825152;2022-10-23 21:18:57+00:00;"@Gomo___ It looked doable pre-Singapore. I can't see it now. But I need Mercedes to do it. Ferrari are clowns man"
1584293327851380736;2022-10-23 21:18:58+00:00;"Russell is such a clown man. Ruins other's races, somehow survives it and slides into the top 5 every time just because merc is miles faster than every other car which isn't redbull or Ferrari."
1584293347396493312;2022-10-23 21:19:03+00:00;"Bring me a redbull at work? We gone be forever locked in   them bitches get me through the day fr "
1584293372562640897;2022-10-23 21:19:09+00:00;"@YoongiBias87 *grumbles**Redbull**Cheaters**Grumble*"
1584293380262985728;2022-10-23 21:19:11+00:00;"Nah Didi usually said "Let's Go Racing!" "
1584293396486975489;2022-10-23 21:19:15+00:00;"@daimyoFPS @cryptXVAL @tokyoVALORANT lifetime supply when we win lowkey"
1584293397829156864;2022-10-23 21:19:15+00:00;"@BradleyPhilpot Who cares anymore? It's all a scam and a complete joke. No one could stay in front of that Redbull at the end, they've over spent and Max went off track limits enough times to get a +5 but never happened. I'm done with it all"
1584293411368017920;2022-10-23 21:19:18+00:00;"Max P1 maxverstappen redbull "
1584293411422892032;2022-10-23 21:19:18+00:00;"@Mcfatterson_1 Win races but still lose to redbullI'd be bitter too and focus all my pain on the 8 time world champion You'll be fine tho "
1584293428023947265;2022-10-23 21:19:22+00:00;"@jujuf1_ @F1_Jordan Before 21 merc had the fia in their pocket, u got short term memory loss or summ"
1584293447309361153;2022-10-23 21:19:27+00:00;"gasly taking all of the redbull penalties they should have"
1584293463805526016;2022-10-23 21:19:31+00:00;"@wtf1official Yeah this hurt me physically. I love Vettel. Being a Ferrari and Aston Martin fan has been hard for us this year. Maybe the FIA will get investigated for fraud. Redbull's blatant cheating is souring the sport for everyone."
1584293510697848832;2022-10-23 21:19:42+00:00;"Link: SPECIFICATIONS FOR ALPINE COMPETITIONEQUIPMENT "
1584293512899530752;2022-10-23 21:19:42+00:00;"@plsconflux @AdamAltin2 @MattyWTF1 Did you watch 2020?The W11 was literally a second faster than redbull on a Saturday and 5 tenths faster on a Sunday That is a dominant carAlso 2014, 2015, 2016"
1584293527017893888;2022-10-23 21:19:46+00:00;"@SkySportsF1 Again cheated by going off track limits without any penalty , RedBull have all the FIA officials on the payroll no wonder they constantly cheat"
1584293529773551616;2022-10-23 21:19:46+00:00;"@Jxshuadl @TheBeezTreez @lubinjosh7 Maybe they did spend more but fact is redbull have breached the cap. I not a particular driver/team fan just think it isn't a fair competition when you've bought the fastest car."
